chunk_id,corpus_id,jurisdiction,source_title,source_url,candidate_type,source_hash,normalized_text_sha256,chunk_index,chunk_hash,char_start,char_end,text
US_COPPA_RQ4_CHUNK_0024,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,24,sha256:c298e670fbdcdfeda9be9ef1c5e7646e0454460f75d3bae2ae361e9e9e20b8f7,25920,27120,"ice of its information practices with regard to children on the home or landing page or screen of the children's area. To be complete, the online notice of the website or online service's information practices must state the following: ( 1 ) The name, address, telephone number, and email address of all operators collecting or maintaining personal information from children through the website or online service. Provided that: The operators of a website or online service may list the name, address, phone number, and email address of one operator who will respond to all inquiries from parents concerning the operators' privacy policies and use of children's information, as long as the names of all the operators collecting or maintaining personal information from children through the website or online service are also listed in the notice; ( 2 ) A description of what information the operator collects from children, including whether the website or online service enables a child to make personal information publicly available; how the operator uses such information; the operator's disclosure practices for such information, including the identities and specific categories of any third par"
US_COPPA_RQ4_CHUNK_0025,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,25,sha256:edc54421933147ff7479ecbff2084ba5c35aa2aa2b918e5efc71137a2e5004d9,27000,28200,"operator's disclosure practices for such information, including the identities and specific categories of any third parties to which the operator discloses personal information and the purposes for such disclosures; and the operator's data retention policy as required under § 312.10 ; ( 3 ) If applicable, the specific internal operations for which the operator has collected a persistent identifier pursuant to § 312.5(c)(7) ; and the means the operator uses to ensure that such identifier is not used or disclosed to contact a specific individual, including through behavioral advertising, to amass a profile on a specific individual, or for any other purpose (except as specifically permitted to provide support for the internal operations of the website or online service); ( 4 ) Where the operator collects audio files containing a child's voice pursuant to § 312.5(c)(9) , a description of how the operator uses such audio files and that the operator deletes such audio files immediately after responding to the request for which they were collected; and ( 5 ) If applicable, that the parent can review or have deleted the child's personal information, and refuse to permit further collection"
US_COPPA_RQ4_CHUNK_0026,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,26,sha256:fc2c6318104d9f03000caaf1a13621bb69d94834278464864cbcd12aeda8996b,28080,29280,"le, that the parent can review or have deleted the child's personal information, and refuse to permit further collection or use of the child's information, and state the procedures for doing so. § 312.5 Parental consent. ( a ) General requirements. ( 1 ) An operator is required to obtain verifiable parental consent before any collection, use, or disclosure of personal information from children, including consent to any material change in the collection, use, or disclosure practices to which the parent has previously consented. ( 2 ) An operator must give the parent the option to consent to the collection and use of the child's personal information without consenting to disclosure of his or her personal information to third parties, unless such disclosure is integral to the website or online service. An operator required to give the parent this option must obtain separate verifiable parental consent to such disclosure. ( b ) Methods for verifiable parental consent. ( 1 ) An operator must make reasonable efforts to obtain verifiable parental consent, taking into consideration available technology. Any method to obtain verifiable parental consent must be reasonably calculated, in ligh"
US_COPPA_RQ4_CHUNK_0027,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,27,sha256:e145c6148d8169bacbc2878d7a027fe40b65428d378b9966250dc444894062dd,29160,30360,"sideration available technology. Any method to obtain verifiable parental consent must be reasonably calculated, in light of available technology, to ensure that the person providing consent is the child's parent. ( 2 ) Existing methods to obtain verifiable parental consent that satisfy the requirements of this paragraph include: ( i ) Providing a consent form to be signed by the parent and returned to the operator by postal mail, facsimile, or electronic scan; ( ii ) Requiring a parent, in connection with a transaction, to use a credit card, debit card, or other online payment system that provides notification of each discrete transaction to the primary account holder; ( iii ) Having a parent call a toll-free telephone number staffed by trained personnel; ( iv ) Having a parent connect to trained personnel via video-conference; ( v ) Verifying a parent's identity by checking a form of government-issued identification against databases of such information, where the parent's identification is deleted by the operator from its records promptly after such verification is complete; ( vi ) Verifying a parent's identity using knowledge-based authentication provided: ( A ) the verificatio"
US_COPPA_RQ4_CHUNK_0028,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,28,sha256:2f80d0bedb62f87dae4ad8e4d0087891e7369c11dd74f67766438af7799dc5c2,30240,31440,"n is complete; ( vi ) Verifying a parent's identity using knowledge-based authentication provided: ( A ) the verification process uses dynamic, multiple-choice questions, where there are a reasonable number of questions with an adequate number of possible answers such that the probability of correctly guessing the answers is low; and ( B ) the questions are of sufficient difficulty that a child age 12 or younger in the parent's household could not reasonably ascertain the answers; ( vii ) Having a parent submit a government-issued photographic identification that is verified to be authentic and is compared against an image of the parent's face taken with a phone camera or webcam using facial recognition technology and confirmed by personnel trained to confirm that the photos match; provided that the parent's identification and images are promptly deleted by the operator from its records after the match is confirmed; or ( viii ) Provided that, an operator that does not “disclose” (as defined by § 312.2 ) children's personal information, may use an email coupled with additional steps to provide assurances that the person providing the consent is the parent. Such additional steps incl"
US_COPPA_RQ4_CHUNK_0029,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,29,sha256:deeef7eaf674d0d32ffe106a60ea23539e27e8709f91b1fdfa3ece6a534e8b4f,31320,32520,"h additional steps to provide assurances that the person providing the consent is the parent. Such additional steps include: Sending a confirmatory email to the parent following receipt of consent, or obtaining a postal address or telephone number from the parent and confirming the parent's consent by letter or telephone call. An operator that uses this method must provide notice that the parent can revoke any consent given in response to the earlier email. ( ix ) Provided that, an operator that does not “disclose” (as defined by § 312.2 ) children's personal information, may use a text message coupled with additional steps to provide assurances that the person providing the consent is the parent. Such additional steps include: Sending a confirmatory text message to the parent following receipt of consent, or obtaining a postal address or telephone number from the parent and confirming the parent's consent by letter or telephone call. An operator that uses this method must provide notice that the parent can revoke any consent given in response to the earlier text message. ( 3 ) Safe harbor approval of parental consent methods. A safe harbor program approved by the Commission under"
US_COPPA_RQ4_CHUNK_0030,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,30,sha256:0db5655388acc2b4f535c61adacd3865fb6f7dc1b87cf5c096b787a14f7e0fb6,32400,33600,"message. ( 3 ) Safe harbor approval of parental consent methods. A safe harbor program approved by the Commission under § 312.11 may approve its member operators' use of a parental consent method not currently enumerated in paragraph (b)(2) of this section where the safe harbor program determines that such parental consent method meets the requirements of paragraph (b)(1) of this section. ( c ) Exceptions to prior parental consent. Verifiable parental consent is required prior to any collection, use, or disclosure of personal information from a child except as set forth in this paragraph: ( 1 ) Where the sole purpose of collecting the name or online contact information of the parent or child is to provide notice and obtain parental consent under § 312.4(c)(1) . If the operator has not obtained parental consent after a reasonable time from the date of the information collection, the operator must delete such information from its records; ( 2 ) Where the purpose of collecting a parent's online contact information is to provide voluntary notice to, and subsequently update the parent about, the child's participation in a website or online service that does not otherwise collect, use, o"
US_COPPA_RQ4_CHUNK_0031,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,31,sha256:ee38578ac0aca244c70dcc7725e9ae8e360dcff3d01f3fd8e48ea21f33f6a429,33480,34680,"pdate the parent about, the child's participation in a website or online service that does not otherwise collect, use, or disclose children's personal information. In such cases, the parent's online contact information may not be used or disclosed for any other purpose. In such cases, the operator must make reasonable efforts, taking into consideration available technology, to ensure that the parent receives notice as described in § 312.4(c)(2) ; ( 3 ) Where the sole purpose of collecting online contact information from a child is to respond directly on a one-time basis to a specific request from the child, and where such information is not used to re-contact the child or for any other purpose, is not disclosed, and is deleted by the operator from its records promptly after responding to the child's request; ( 4 ) Where the purpose of collecting a child's and a parent's online contact information is to respond directly more than once to the child's specific request, and where such information is not used for any other purpose, disclosed, or combined with any other information collected from the child. In such cases, the operator must make reasonable efforts, taking into considerati"
US_COPPA_RQ4_CHUNK_0032,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,32,sha256:0c1611ea0ff0d269c11021be74e2544bdab341f24bedb40e98e843f838215eac,34560,35760,"information collected from the child. In such cases, the operator must make reasonable efforts, taking into consideration available technology, to ensure that the parent receives notice as described in § 312.4(c)(3) . An operator will not be deemed to have made reasonable efforts to ensure that a parent receives notice where the notice to the parent was unable to be delivered; ( 5 ) Where the purpose of collecting a child's and a parent's name and online contact information, is to protect the safety of a child, and where such information is not used or disclosed for any purpose unrelated to the child's safety. In such cases, the operator must make reasonable efforts, taking into consideration available technology, to provide a parent with notice as described in § 312.4(c)(4) ; ( 6 ) Where the purpose of collecting a child's name and online contact information is to: ( i ) Protect the security or integrity of the website or online service; ( ii ) Take precautions against liability; ( iii ) Respond to judicial process; or ( iv ) To the extent permitted under other provisions of law, to provide information to law enforcement agencies or for an investigation on a matter related to pub"
US_COPPA_RQ4_CHUNK_0033,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,33,sha256:1369c19f35745e514fbbc0578891143d295e091fc28d9e05020680fbe552091b,35640,36840,"provisions of law, to provide information to law enforcement agencies or for an investigation on a matter related to public safety; and where such information is not used for any other purpose; ( 7 ) Where an operator collects a persistent identifier and no other personal information and such identifier is used for the sole purpose of providing support for the internal operations of the website or online service. In such case, the operator shall provide notice under § 312.4(d)(3) ; ( 8 ) Where an operator covered under paragraph (2) of the definition of website or online service directed to children in § 312.2 collects a persistent identifier and no other personal information from a user who affirmatively interacts with the operator and whose previous registration with that operator indicates that such user is not a child. In such case, there also shall be no obligation to provide notice under § 312.4 ; or ( 9 ) Where an operator collects an audio file containing a child's voice, and no other personal information, for use in responding to a child's specific request and where the operator does not use such information for any other purpose, does not disclose it, and deletes it immed"
US_COPPA_RQ4_CHUNK_0034,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,34,sha256:8740064f22715cfc8e3f514293c18826a0aa27071145b09e323e3c92d18aef22,36720,37920,"t and where the operator does not use such information for any other purpose, does not disclose it, and deletes it immediately after responding to the child's request. In such case, there also shall be no obligation to provide a direct notice, but notice shall be required under § 312.4(d) . § 312.6 Right of parent to review personal information provided by a child. ( a ) Upon request of a parent whose child has provided personal information to a website or online service, the operator of that website or online service is required to provide to that parent the following: ( 1 ) A description of the specific types or categories of personal information collected from children by the operator, such as name, address, telephone number, email address, hobbies, and extracurricular activities; ( 2 ) The opportunity at any time to refuse to permit the operator's further use or future online collection of personal information from that child, and to direct the operator to delete the child's personal information; and ( 3 ) Notwithstanding any other provision of law, a means of reviewing any personal information collected from the child. The means employed by the operator to carry out this provi"
US_COPPA_RQ4_CHUNK_0035,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,35,sha256:d9a4b249c746244e6f03bfd3e6db4a361f6ff1e22f6221524f0a4e9d7ce3bc18,37800,39000,"reviewing any personal information collected from the child. The means employed by the operator to carry out this provision must: ( i ) Ensure that the requestor is a parent of that child, taking into account available technology; and ( ii ) Not be unduly burdensome to the parent. ( b ) Neither an operator nor the operator's agent shall be held liable under any Federal or State law for any disclosure made in good faith and following reasonable procedures in responding to a request for disclosure of personal information under this section. ( c ) Subject to the limitations set forth in § 312.7 , an operator may terminate any service provided to a child whose parent has refused, under paragraph (a)(2) of this section, to permit the operator's further use or collection of personal information from his or her child or has directed the operator to delete the child's personal information. § 312.7 Prohibition against conditioning a child's participation on collection of personal information. An operator is prohibited from conditioning a child's participation in a game, the offering of a prize, or another activity on the child's disclosing more personal information than is reasonably neces"
US_COPPA_RQ4_CHUNK_0036,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,36,sha256:f8a9368ec4c37a401ce5bb0d4bb19b1a5c02f6e3c39b63e80001e257c9a9d8e2,38880,40080,"he offering of a prize, or another activity on the child's disclosing more personal information than is reasonably necessary to participate in such activity. § 312.8 Confidentiality, security, and integrity of personal information collected from children. ( a ) The operator must establish and maintain reasonable procedures to protect the confidentiality, security, and integrity of personal information collected from children. ( b ) At a minimum, the operator must establish, implement, and maintain a written information security program that contains safeguards that are appropriate to the sensitivity of the personal information collected from children and the operator's size, complexity, and nature and scope of activities. To satisfy this requirement, the operator must: ( 1 ) Designate one or more employees to coordinate the operator's information security program; ( 2 ) Identify and, at least annually, perform additional assessments to identify internal and external risks to the confidentiality, security, and integrity of personal information collected from children and the sufficiency of any safeguards in place to control such risks; ( 3 ) Design, implement, and maintain safeguard"
US_COPPA_RQ4_CHUNK_0037,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,37,sha256:3a13ca2df3613040b52d811a15bc0c6e84bd2da4e7c26760222713d0470129b9,39960,41160,"en and the sufficiency of any safeguards in place to control such risks; ( 3 ) Design, implement, and maintain safeguards to control risks identified through the risk assessments required under paragraph (b)(2) of this section. Each safeguard must be based on the volume and sensitivity of the children's personal information that is at risk, and the likelihood that the risk could result in the unauthorized disclosure, misuse, alteration, destruction or other compromise of such information; ( 4 ) Regularly test and monitor the effectiveness of the safeguards in place to control risks identified through the risk assessments required under paragraph (b)(2) of this section; and ( 5 ) At least annually, evaluate and modify the information security program to address identified risks, results of required testing and monitoring, new or more efficient technological or operational methods to control for identified risks, or any other circumstances that an operator knows or has reason to know may have a material impact on its information security program or any safeguards in place to protect personal information collected from children. ( c ) Before allowing other operators, service providers"
US_COPPA_RQ4_CHUNK_0038,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,38,sha256:c75c3d369e0a2c622bb17fb09644c84667e4f7d770dc30c65e82a640b6185331,41040,42240,"place to protect personal information collected from children. ( c ) Before allowing other operators, service providers, or third parties to collect or maintain personal information from children on the operator's behalf, or before releasing children's personal information to such entities, the operator must take reasonable steps to determine that such entities are capable of maintaining the confidentiality, security, and integrity of the information and must obtain written assurances that such entities will employ reasonable measures to maintain the confidentiality, security, and integrity of the information. § 312.9 Enforcement. Subject to sections 6503 and 6505 of the Children's Online Privacy Protection Act of 1998, a violation of a regulation prescribed under section 6502(a) of this Act shall be treated as a violation of a rule defining an unfair or deceptive act or practice prescribed under section 18(a)(1)(B) of the Federal Trade Commission Act ( 15 U.S.C. 57a(a)(1)(B) ). § 312.10 Data retention and deletion requirements. An operator of a website or online service shall retain personal information collected online from a child for only as long as is reasonably necessary to"
US_COPPA_RQ4_CHUNK_0039,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,39,sha256:bc4de8cb7d2ec138a29d8f3f00a2ec85a946b87f4c043a90d345548b2648f093,42120,43320,"service shall retain personal information collected online from a child for only as long as is reasonably necessary to fulfill the specific purpose(s) for which the information was collected. When such information is no longer reasonably necessary for the purposes for which it was collected, the operator must delete the information using reasonable measures to protect against unauthorized access to, or use of, the information in connection with its deletion. Personal information collected online from a child may not be retained indefinitely. At a minimum, the operator must establish, implement, and maintain a written data retention policy that sets forth the purposes for which children's personal information is collected, the business need for retaining such information, and a timeframe for deletion of such information. The operator must provide its written data retention policy addressing personal information collected from children in the notice on the website or online service provided in accordance with § 312.4(d) . § 312.11 Safe harbor programs. ( a ) In general. Industry groups or other persons may apply to the Commission for approval of self-regulatory program guidelines (“"
US_COPPA_RQ4_CHUNK_0040,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,40,sha256:7de3ff7985888264a6d3bed7493d0caa4685d5a03de1a2e02cedaa104a362659,43200,44400,"eral. Industry groups or other persons may apply to the Commission for approval of self-regulatory program guidelines (“safe harbor programs”). The application shall be filed with the Commission's Office of the Secretary. The Commission will publish in the Federal Register a document seeking public comment on the application. The Commission shall issue a written determination within 180 days of the filing of the application. ( b ) Criteria for approval of self-regulatory program guidelines. Proposed safe harbor programs must demonstrate that they meet the following performance standards: ( 1 ) Program requirements that ensure operators subject to the self-regulatory program guidelines (“subject operators”) provide substantially the same or greater protections for children as those contained in §§ 312.2 through 312.8 , and 312.10 . ( 2 ) An effective, mandatory mechanism for the independent assessment of subject operators' compliance with the self-regulatory program guidelines. At a minimum, this mechanism must include a comprehensive review by the safe harbor program, to be conducted not less than annually, of each subject operator's information privacy and security policies, pract"
US_COPPA_RQ4_CHUNK_0041,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,41,sha256:af8298c34ef5d55bfd083217c76291f20e8d0fe29bd047e863f68af0203bf0ee,44280,45480,"ram, to be conducted not less than annually, of each subject operator's information privacy and security policies, practices, and representations. The assessment mechanism required under this paragraph can be provided by an independent enforcement program, such as a seal program. ( 3 ) Disciplinary actions for subject operators' non-compliance with self-regulatory program guidelines. This performance standard may be satisfied by: ( i ) Mandatory, public reporting of any action taken against subject operators by the industry group issuing the self-regulatory guidelines; ( ii ) Consumer redress; ( iii ) Voluntary payments to the United States Treasury in connection with an industry-directed program for violators of the self-regulatory guidelines; ( iv ) Referral to the Commission of operators who engage in a pattern or practice of violating the self-regulatory guidelines; or ( v ) Any other equally effective action. ( c ) Request for Commission approval of self-regulatory program guidelines. A proposed safe harbor program's request for approval shall be accompanied by the following: ( 1 ) A detailed explanation of the applicant's business model, and the technological capabilities and"
US_COPPA_RQ4_CHUNK_0042,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,42,sha256:f153459d9e92e9c671d6511e8a9077c3326a263b0a2b8beb5a5e448c4e93d9d0,45360,46560,"by the following: ( 1 ) A detailed explanation of the applicant's business model, and the technological capabilities and mechanisms that will be used for initial and continuing assessment of subject operators' fitness for membership in the safe harbor program; ( 2 ) A copy of the full text of the guidelines for which approval is sought and any accompanying commentary; ( 3 ) A comparison of each provision of §§ 312.2 through 312.8 , and 312.10 with the corresponding provisions of the guidelines; and ( 4 ) A statement explaining: ( i ) How the self-regulatory program guidelines, including the applicable assessment mechanisms, meet the requirements of this part; and ( ii ) How the assessment mechanisms and compliance consequences required under paragraphs (b)(2) and (b)(3) of this section provide effective enforcement of the requirements of this part. ( d ) Reporting and recordkeeping requirements. Approved safe harbor programs shall: ( 1 ) By October 22, 2025, and annually thereafter, submit a report to the Commission that identifies each subject operator and all approved websites or online services, as well as any subject operators that have left the safe harbor program. The report"
US_COPPA_RQ4_CHUNK_0043,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,43,sha256:e318ea317e4d6e0ed50242aa9eda4b8ad3cfa3b207fae9e192c8b3720d2ec4a8,46440,47640,"proved websites or online services, as well as any subject operators that have left the safe harbor program. The report must also contain, at a minimum: ( i ) a narrative description of the safe harbor program's business model, including whether it provides additional services such as training to subject operators; ( ii ) copies of each consumer complaint related to each subject operator's violation of a safe harbor program's guidelines; ( iii ) an aggregated summary of the results of the independent assessments conducted under paragraph (b)(2) of this section; ( iv ) a description of each disciplinary action taken against any subject operator under paragraph (b)(3) of this section, as well as a description of the process for determining whether a subject operator is subject to discipline; and ( v ) a description of any approvals of member operators' use of a parental consent mechanism, pursuant to § 312.5(b)(3) ; ( 2 ) Promptly respond to Commission requests for additional information; ( 3 ) Maintain for a period not less than three years, and upon request make available to the Commission for inspection and copying: ( i ) Consumer complaints alleging violations of the guidelines b"
US_COPPA_RQ4_CHUNK_0044,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,44,sha256:4c1cdfd4c38834a88f4d891250866d3387882bdeaff1abf59748e92dc1ac6c71,47520,48720,"vailable to the Commission for inspection and copying: ( i ) Consumer complaints alleging violations of the guidelines by subject operators; ( ii ) Records of disciplinary actions taken against subject operators; and ( iii ) Results of the independent assessments of subject operators' compliance required under paragraph (b)(2) of this section; and ( 4 ) No later than July 21, 2025, publicly post on each of the approved safe harbor program's websites and online services a list of all current subject operators and, for each such operator, list each certified website or online service. Approved safe harbor programs shall update this list every six months thereafter to reflect any changes to the approved safe harbor programs' subject operators or their applicable websites and online services. ( e ) Post-approval modifications to self-regulatory program guidelines. Approved safe harbor programs must submit proposed changes to their guidelines for review and approval by the Commission in the manner required for initial approval of guidelines under paragraph (c)(2) of this section. The statement required under paragraph (c)(4) of this section must describe how the proposed changes affect"
US_COPPA_RQ4_CHUNK_0045,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,45,sha256:908583525702ded521d513cbdac0a1ddc25729e3582393e387e1c98476cf4566,48600,49800,"is section. The statement required under paragraph (c)(4) of this section must describe how the proposed changes affect existing provisions of the guidelines. ( f ) Review of self-regulatory program guidelines. No later than April 22, 2028, and every three years thereafter, approved safe harbor programs shall submit to the Commission a report detailing the safe harbor program's technological capabilities and mechanisms for assessing subject operators' fitness for membership in the safe harbor program. ( g ) Revocation of approval of self-regulatory program guidelines. The Commission reserves the right to revoke any approval granted under this section if at any time it determines that the approved self-regulatory program guidelines or their implementation do not meet the requirements of this part. Safe harbor programs shall, by October 22, 2025, submit proposed modifications to their guidelines. ( h ) Operators' participation in a safe harbor program. An operator will be deemed to be in compliance with the requirements of §§ 312.2 through 312.8 , and 312.10 if that operator complies with Commission-approved safe harbor program guidelines. In considering whether to initiate an invest"
